Area;Vol_N;Vol_R;Vol_total;Fecha;id;_uid_;poligono;id_2;producto;num_expte;ano;mes;volumen_produccion;trimestre;regalias;tasa_insp_fisc;ano_comer;mes_comer;productor_comer;producto_comer;volumen_comercializado;valor_fob_usd;valor_fob_ars;tasas_comercial;tasa_cambio;sin_comercializacion
57,5;1073580,12;710098;1783678,12;2023;;1228;6;35;Turba embolsada - Musgus Sphagnum;16;2023;11;0;4;0;0;;;;;0;0;0;0;0;verdadero
57,5;1073580,12;710098;1783678,12;2023;;1256;6;35;Turba embolsada - Musgus Sphagnum;16;2023;12;1530;4;198563,4;148922,55;;;;;0;0;0;0;0;verdadero
57,5;1073580,12;710098;1783678,12;2023;;1285;6;35;Turba embolsada - Musgus Sphagnum;16;2024;1;130;1;16871,4;12653,55;;;;;0;0;0;0;0;verdadero
57,5;1073580,12;710098;1783678,12;2023;;1315;6;35;Turba embolsada - Musgus Sphagnum;16;2024;2;130;1;16871,4;12653,55;;;;;0;0;0;0;0;verdadero
57,5;1073580,12;710098;1783678,12;2023;;1347;6;35;Turba embolsada - Musgus Sphagnum;16;2024;3;125;1;16222,5;12166,88;;;;;0;0;0;0;0;verdadero
57,5;1073580,12;710098;1783678,12;2023;;1375;6;35;Turba embolsada - Musgus Sphagnum;16;2024;4;0;2;0;0;;;;;0;0;0;0;0;verdadero
57,5;1073580,12;710098;1783678,12;2023;;1404;6;35;Turba embolsada - Musgus Sphagnum;16;2024;5;0;2;0;0;;;;;0;0;0;0;0;verdadero
57,5;1073580,12;710098;1783678,12;2023;;1433;6;35;Turba embolsada - Musgus Sphagnum;16;2024;6;0;2;0;0;;;;;0;0;0;0;0;verdadero
57,5;1073580,12;710098;1783678,12;2023;;1462;6;35;Turba embolsada - Musgus Sphagnum;16;2024;7;0;3;0;0;;;;;0;0;0;0;0;verdadero
57,5;1073580,12;710098;1783678,12;2023;;1490;6;35;Turba embolsada - Musgus Sphagnum;16;2024;8;0;3;0;0;;;;;0;0;0;0;0;verdadero
57,5;1073580,12;710098;1783678,12;2023;;1518;6;35;Turba embolsada - Musgus Sphagnum;16;2024;9;0;3;0;0;;;;;0;0;0;0;0;verdadero
57,5;1073580,12;710098;1783678,12;2023;;1546;6;35;Turba embolsada - Musgus Sphagnum;16;2024;10;500;4;193545;145158,75;;;;;0;0;0;0;0;verdadero
57,5;1073580,12;710098;1783678,12;2023;;1574;6;35;Turba embolsada - Musgus Sphagnum;16;2024;11;500;4;193545;145158,75;;;;;0;0;0;0;0;verdadero
57,5;1073580,12;710098;1783678,12;2023;;1602;6;35;Turba embolsada - Musgus Sphagnum;16;2024;12;1000;4;387090;290317,5;;;;;0;0;0;0;0;verdadero
175,6;1791737,9;1774288,38;3566026,28;2023;;21;192;83;Turba embolsada - Musgus Sphagnum;35;2020;1;0;1;0;0;;;;;0;0;0;0;0;verdadero
175,6;1791737,9;1774288,38;3566026,28;2023;;46;192;83;Turba embolsada - Musgus Sphagnum;35;2020;2;0;1;0;0;;;;;0;0;0;0;0;verdadero
175,6;1791737,9;1774288,38;3566026,28;2023;;71;192;83;Turba embolsada - Musgus Sphagnum;35;2020;3;0;1;0;0;;;;;0;0;0;0;0;verdadero
175,6;1791737,9;1774288,38;3566026,28;2023;;97;192;83;Turba embolsada - Musgus Sphagnum;35;2020;4;0;2;0;0;;;;;0;0;0;0;0;verdadero
175,6;1791737,9;1774288,38;3566026,28;2023;;122;192;83;Turba embolsada - Musgus Sphagnum;35;2020;5;0;2;0;0;;;;;0;0;0;0;0;verdadero
175,6;1791737,9;1774288,38;3566026,28;2023;;143;192;83;Turba embolsada - Musgus Sphagnum;35;2020;6;0;2;0;0;;;;;0;0;0;0;0;verdadero
175,6;1791737,9;1774288,38;3566026,28;2023;;167;192;83;Turba embolsada - Musgus Sphagnum;35;2020;7;0;3;0;0;;;;;0;0;0;0;0;verdadero
175,6;1791737,9;1774288,38;3566026,28;2023;;193;192;83;Turba embolsada - Musgus Sphagnum;35;2020;8;0;3;0;0;;;;;0;0;0;0;0;verdadero
175,6;1791737,9;1774288,38;3566026,28;2023;;218;192;83;Turba embolsada - Musgus Sphagnum;35;2020;9;0;3;0;0;;;;;0;0;0;0;0;verdadero
175,6;1791737,9;1774288,38;3566026,28;2023;;243;192;83;Turba embolsada - Musgus Sphagnum;35;2020;10;0;4;0;0;;;;;0;0;0;0;0;verdadero
175,6;1791737,9;1774288,38;3566026,28;2023;;267;192;83;Turba embolsada - Musgus Sphagnum;35;2020;11;0;4;0;0;;;;;0;0;0;0;0;verdadero
175,6;1791737,9;1774288,38;3566026,28;2023;;292;192;83;Turba embolsada - Musgus Sphagnum;35;2020;12;0;4;0;0;;;;;0;0;0;0;0;verdadero
175,6;1791737,9;1774288,38;3566026,28;2023;;317;192;83;Turba embolsada - Musgus Sphagnum;35;2021;1;0;1;0;0;;;;;0;0;0;0;0;verdadero
175,6;1791737,9;1774288,38;3566026,28;2023;;342;192;83;Turba embolsada - Musgus Sphagnum;35;2021;2;0;1;0;0;;;;;0;0;0;0;0;verdadero
175,6;1791737,9;1774288,38;3566026,28;2023;;367;192;83;Turba embolsada - Musgus Sphagnum;35;2021;3;0;1;0;0;;;;;0;0;0;0;0;verdadero
175,6;1791737,9;1774288,38;3566026,28;2023;;392;192;83;Turba embolsada - Musgus Sphagnum;35;2021;4;0;2;0;0;;;;;0;0;0;0;0;verdadero
175,6;1791737,9;1774288,38;3566026,28;2023;;417;192;83;Turba embolsada - Musgus Sphagnum;35;2021;5;0;2;0;0;;;;;0;0;0;0;0;verdadero
175,6;1791737,9;1774288,38;3566026,28;2023;;465;192;83;Turba embolsada - Musgus Sphagnum;35;2021;7;0;3;0;0;;;;;0;0;0;0;0;verdadero
175,6;1791737,9;1774288,38;3566026,28;2023;;493;192;83;Turba embolsada - Musgus Sphagnum;35;2021;8;0;3;0;0;;;;;0;0;0;0;0;verdadero
175,6;1791737,9;1774288,38;3566026,28;2023;;519;192;83;Turba embolsada - Musgus Sphagnum;35;2021;9;0;3;0;0;;;;;0;0;0;0;0;verdadero
175,6;1791737,9;1774288,38;3566026,28;2023;;545;192;83;Turba embolsada - Musgus Sphagnum;35;2021;10;0;4;0;0;;;;;0;0;0;0;0;verdadero
175,6;1791737,9;1774288,38;3566026,28;2023;;571;192;83;Turba embolsada - Musgus Sphagnum;35;2021;11;0;4;0;0;;;;;0;0;0;0;0;verdadero
175,6;1791737,9;1774288,38;3566026,28;2023;;597;192;83;Turba embolsada - Musgus Sphagnum;35;2021;12;0;4;0;0;;;;;0;0;0;0;0;verdadero
175,6;1791737,9;1774288,38;3566026,28;2023;;628;192;83;Turba embolsada - Musgus Sphagnum;35;2022;1;0;1;0;0;;;;;0;0;0;0;0;verdadero
175,6;1791737,9;1774288,38;3566026,28;2023;;655;192;83;Turba embolsada - Musgus Sphagnum;35;2022;2;0;1;0;0;;;;;0;0;0;0;0;verdadero
175,6;1791737,9;1774288,38;3566026,28;2023;;682;192;83;Turba embolsada - Musgus Sphagnum;35;2022;3;0;1;0;0;;;;;0;0;0;0;0;verdadero
175,6;1791737,9;1774288,38;3566026,28;2023;;709;192;83;Turba embolsada - Musgus Sphagnum;35;2022;4;0;2;0;0;;;;;0;0;0;0;0;verdadero
175,6;1791737,9;1774288,38;3566026,28;2023;;736;192;83;Turba embolsada - Musgus Sphagnum;35;2022;5;0;2;0;0;;;;;0;0;0;0;0;verdadero
175,6;1791737,9;1774288,38;3566026,28;2023;;763;192;83;Turba embolsada - Musgus Sphagnum;35;2022;6;0;2;0;0;;;;;0;0;0;0;0;verdadero
175,6;1791737,9;1774288,38;3566026,28;2023;;790;192;83;Turba embolsada - Musgus Sphagnum;35;2022;7;0;3;0;0;;;;;0;0;0;0;0;verdadero
175,6;1791737,9;1774288,38;3566026,28;2023;;817;192;83;Turba embolsada - Musgus Sphagnum;35;2022;8;0;3;0;0;;;;;0;0;0;0;0;verdadero
175,6;1791737,9;1774288,38;3566026,28;2023;;844;192;83;Turba embolsada - Musgus Sphagnum;35;2022;9;0;3;0;0;;;;;0;0;0;0;0;verdadero
175,6;1791737,9;1774288,38;3566026,28;2023;;871;192;83;Turba embolsada - Musgus Sphagnum;35;2022;10;0;4;0;0;;;;;0;0;0;0;0;verdadero
175,6;1791737,9;1774288,38;3566026,28;2023;;898;192;83;Turba embolsada - Musgus Sphagnum;35;2022;11;0;4;0;0;;;;;0;0;0;0;0;verdadero
175,6;1791737,9;1774288,38;3566026,28;2023;;925;192;83;Turba embolsada - Musgus Sphagnum;35;2022;12;0;4;0;0;;;;;0;0;0;0;0;verdadero
175,6;1791737,9;1774288,38;3566026,28;2023;;956;192;83;Turba embolsada - Musgus Sphagnum;35;2023;1;0;1;0;0;;;;;0;0;0;0;0;verdadero
175,6;1791737,9;1774288,38;3566026,28;2023;;985;192;83;Turba embolsada - Musgus Sphagnum;35;2023;2;0;1;0;0;;;;;0;0;0;0;0;verdadero
175,6;1791737,9;1774288,38;3566026,28;2023;;1016;192;83;Turba embolsada - Musgus Sphagnum;35;2023;3;0;1;0;0;;;;;0;0;0;0;0;verdadero
175,6;1791737,9;1774288,38;3566026,28;2023;;1045;192;83;Turba embolsada - Musgus Sphagnum;35;2023;4;0;2;0;0;;;;;0;0;0;0;0;verdadero
175,6;1791737,9;1774288,38;3566026,28;2023;;1074;192;83;Turba embolsada - Musgus Sphagnum;35;2023;5;0;2;0;0;;;;;0;0;0;0;0;verdadero
175,6;1791737,9;1774288,38;3566026,28;2023;;1102;192;83;Turba embolsada - Musgus Sphagnum;35;2023;6;0;2;0;0;;;;;0;0;0;0;0;verdadero
175,6;1791737,9;1774288,38;3566026,28;2023;;1131;192;83;Turba embolsada - Musgus Sphagnum;35;2023;7;0;3;0;0;;;;;0;0;0;0;0;verdadero
175,6;1791737,9;1774288,38;3566026,28;2023;;1160;192;83;Turba embolsada - Musgus Sphagnum;35;2023;8;0;3;0;0;;;;;0;0;0;0;0;verdadero
175,6;1791737,9;1774288,38;3566026,28;2023;;1189;192;83;Turba embolsada - Musgus Sphagnum;35;2023;9;0;3;0;0;;;;;0;0;0;0;0;verdadero
175,6;1791737,9;1774288,38;3566026,28;2023;;1304;192;83;Turba embolsada - Musgus Sphagnum;35;2024;1;0;1;0;0;;;;;0;0;0;0;0;verdadero
175,6;1791737,9;1774288,38;3566026,28;2023;;1334;192;83;Turba embolsada - Musgus Sphagnum;35;2024;2;0;1;0;0;;;;;0;0;0;0;0;verdadero
175,6;1791737,9;1774288,38;3566026,28;2023;;1364;192;83;Turba embolsada - Musgus Sphagnum;35;2024;3;0;1;0;0;;;;;0;0;0;0;0;verdadero
175,6;1791737,9;1774288,38;3566026,28;2023;;1393;192;83;Turba embolsada - Musgus Sphagnum;35;2024;4;0;2;0;0;;;;;0;0;0;0;0;verdadero
175,6;1791737,9;1774288,38;3566026,28;2023;;1422;192;83;Turba embolsada - Musgus Sphagnum;35;2024;5;0;2;0;0;;;;;0;0;0;0;0;verdadero
175,6;1791737,9;1774288,38;3566026,28;2023;;1451;192;83;Turba embolsada - Musgus Sphagnum;35;2024;6;0;2;0;0;;;;;0;0;0;0;0;verdadero
175,6;1791737,9;1774288,38;3566026,28;2023;;1479;192;83;Turba embolsada - Musgus Sphagnum;35;2024;7;0;3;0;0;;;;;0;0;0;0;0;verdadero
175,6;1791737,9;1774288,38;3566026,28;2023;;1507;192;83;Turba embolsada - Musgus Sphagnum;35;2024;8;0;3;0;0;;;;;0;0;0;0;0;verdadero
175,6;1791737,9;1774288,38;3566026,28;2023;;1535;192;83;Turba embolsada - Musgus Sphagnum;35;2024;9;0;3;0;0;;;;;0;0;0;0;0;verdadero
175,6;1791737,9;1774288,38;3566026,28;2023;;1563;192;83;Turba embolsada - Musgus Sphagnum;35;2024;10;0;4;0;0;;;;;0;0;0;0;0;verdadero
175,6;1791737,9;1774288,38;3566026,28;2023;;1591;192;83;Turba embolsada - Musgus Sphagnum;35;2024;11;0;4;0;0;;;;;0;0;0;0;0;verdadero
175,6;1791737,9;1774288,38;3566026,28;2023;;1619;192;83;Turba embolsada - Musgus Sphagnum;35;2024;12;0;4;0;0;;;;;0;0;0;0;0;verdadero
14,7;160944,19;68708,66;229652,85;2023;;11;12;90;Turba embolsada - Musgus Sphagnum;12;2020;1;0;1;0;0;;;;;0;0;0;0;0;verdadero
14,7;160944,19;68708,66;229652,85;2023;;36;12;90;Turba embolsada - Musgus Sphagnum;12;2020;2;0;1;0;0;;;;;0;0;0;0;0;verdadero
14,7;160944,19;68708,66;229652,85;2023;;61;12;90;Turba embolsada - Musgus Sphagnum;12;2020;3;0;1;0;0;;;;;0;0;0;0;0;verdadero
14,7;160944,19;68708,66;229652,85;2023;;87;12;90;Turba embolsada - Musgus Sphagnum;12;2020;4;0;2;0;0;;;;;0;0;0;0;0;verdadero
14,7;160944,19;68708,66;229652,85;2023;;112;12;90;Turba embolsada - Musgus Sphagnum;12;2020;5;0;2;0;0;;;;;0;0;0;0;0;verdadero
14,7;160944,19;68708,66;229652,85;2023;;134;12;90;Turba embolsada - Musgus Sphagnum;12;2020;6;0;2;0;0;;;;;0;0;0;0;0;verdadero
14,7;160944,19;68708,66;229652,85;2023;;158;12;90;Turba embolsada - Musgus Sphagnum;12;2020;7;0;3;0;0;;;;;0;0;0;0;0;verdadero
14,7;160944,19;68708,66;229652,85;2023;;183;12;90;Turba embolsada - Musgus Sphagnum;12;2020;8;0;3;0;0;;;;;0;0;0;0;0;verdadero
14,7;160944,19;68708,66;229652,85;2023;;208;12;90;Turba embolsada - Musgus Sphagnum;12;2020;9;0;3;0;0;;;;;0;0;0;0;0;verdadero
14,7;160944,19;68708,66;229652,85;2023;;233;12;90;Turba embolsada - Musgus Sphagnum;12;2020;10;0;4;0;0;;;;;0;0;0;0;0;verdadero
14,7;160944,19;68708,66;229652,85;2023;;257;12;90;Turba embolsada - Musgus Sphagnum;12;2020;11;300;4;3300;2475;;;;;0;0;0;0;0;verdadero
14,7;160944,19;68708,66;229652,85;2023;;282;12;90;Turba embolsada - Musgus Sphagnum;12;2020;12;400;4;4400;3300;;;;;0;0;0;0;0;verdadero
14,7;160944,19;68708,66;229652,85;2023;;307;12;90;Turba embolsada - Musgus Sphagnum;12;2021;1;500;1;5500;4125;;;;;0;0;0;0;0;verdadero
14,7;160944,19;68708,66;229652,85;2023;;332;12;90;Turba embolsada - Musgus Sphagnum;12;2021;2;500;1;5500;4125;;;;;0;0;0;0;0;verdadero
14,7;160944,19;68708,66;229652,85;2023;;357;12;90;Turba embolsada - Musgus Sphagnum;12;2021;3;0;1;0;0;;;;;0;0;0;0;0;verdadero
14,7;160944,19;68708,66;229652,85;2023;;382;12;90;Turba embolsada - Musgus Sphagnum;12;2021;4;0;2;0;0;;;;;0;0;0;0;0;verdadero
14,7;160944,19;68708,66;229652,85;2023;;407;12;90;Turba embolsada - Musgus Sphagnum;12;2021;5;291;2;3201;2400,75;;;;;0;0;0;0;0;verdadero
14,7;160944,19;68708,66;229652,85;2023;;431;12;90;Turba embolsada - Musgus Sphagnum;12;2021;6;291;2;3201;2400,75;;;;;0;0;0;0;0;verdadero
14,7;160944,19;68708,66;229652,85;2023;;455;12;90;Turba embolsada - Musgus Sphagnum;12;2021;7;0;3;0;0;;;;;0;0;0;0;0;verdadero
14,7;160944,19;68708,66;229652,85;2023;;482;12;90;Turba embolsada - Musgus Sphagnum;12;2021;8;0;3;0;0;;;;;0;0;0;0;0;verdadero
14,7;160944,19;68708,66;229652,85;2023;;509;12;90;Turba embolsada - Musgus Sphagnum;12;2021;9;0;3;0;0;;;;;0;0;0;0;0;verdadero
14,7;160944,19;68708,66;229652,85;2023;;535;12;90;Turba embolsada - Musgus Sphagnum;12;2021;10;0;4;0;0;;;;;0;0;0;0;0;verdadero
14,7;160944,19;68708,66;229652,85;2023;;561;12;90;Turba embolsada - Musgus Sphagnum;12;2021;11;200;4;2200;1650;;;;;0;0;0;0;0;verdadero
14,7;160944,19;68708,66;229652,85;2023;;587;12;90;Turba embolsada - Musgus Sphagnum;12;2021;12;250;4;2750;2062,5;;;;;0;0;0;0;0;verdadero
14,7;160944,19;68708,66;229652,85;2023;;617;12;90;Turba embolsada - Musgus Sphagnum;12;2022;1;400;1;4400;3300;2022;1;90;1;904,5;13444,03;1397600;1394;103,58;falso
14,7;160944,19;68708,66;229652,85;2023;;644;12;90;Turba embolsada - Musgus Sphagnum;12;2022;2;750;1;8250;6187,5;2022;2;90;1;880,5;18210,22;1942500;1943;106,48;falso
14,7;160944,19;68708,66;229652,85;2023;;671;12;90;Turba embolsada - Musgus Sphagnum;12;2022;3;350;1;3850;2887,5;2022;3;90;1;267;6637,48;725000;725;109,66;falso
14,7;160944,19;68708,66;229652,85;2023;;698;12;90;Turba embolsada - Musgus Sphagnum;12;2022;4;0;2;0;0;2022;4;90;1;144;7743,95;865000;865;111,7;falso
14,7;160944,19;68708,66;229652,85;2023;;725;12;90;Turba embolsada - Musgus Sphagnum;12;2022;5;0;2;0;0;;;;;0;0;0;0;0;verdadero
14,7;160944,19;68708,66;229652,85;2023;;752;12;90;Turba embolsada - Musgus Sphagnum;12;2022;6;0;2;0;0;;;;;0;0;0;0;0;verdadero
14,7;160944,19;68708,66;229652,85;2023;;779;12;90;Turba embolsada - Musgus Sphagnum;12;2022;7;0;3;0;0;2022;7;90;1;62,5;1473,22;1650000;1650;1120;falso
14,7;160944,19;68708,66;229652,85;2023;;806;12;90;Turba embolsada - Musgus Sphagnum;12;2022;8;0;3;0;0;2022;8;90;1;125;26744,1;3600000;3600;134,59;falso
14,7;160944,19;68708,66;229652,85;2023;;833;12;90;Turba embolsada - Musgus Sphagnum;12;2022;9;0;3;0;0;;;;;0;0;0;0;0;verdadero
14,7;160944,19;68708,66;229652,85;2023;;860;12;90;Turba embolsada - Musgus Sphagnum;12;2022;10;0;4;0;0;;;;;0;0;0;0;0;verdadero
14,7;160944,19;68708,66;229652,85;2023;;887;12;90;Turba embolsada - Musgus Sphagnum;12;2022;11;245;4;2695;2021,25;2022;11;90;1;259,5;15136,24;2518000;2518;164,78;falso
14,7;160944,19;68708,66;229652,85;2023;;914;12;90;Turba embolsada - Musgus Sphagnum;12;2022;12;694,3;4;7637,3;5727,98;2022;12;90;1;712,95;30298,85;5160000;5160;170,97;falso
14,7;160944,19;68708,66;229652,85;2023;;931;12;90;Turba embolsada - Musgus Sphagnum;12;2022;13;115,07;;1265,77;949,33;;;;;0;0;0;0;0;verdadero
14,7;160944,19;68708,66;229652,85;2023;;943;12;90;Turba embolsada - Musgus Sphagnum;12;2023;1;250;1;2750;2062,5;2023;1;90;1;1233,75;65129,55;11889000;11889;181,69;falso
14,7;160944,19;68708,66;229652,85;2023;;972;12;90;Turba embolsada - Musgus Sphagnum;12;2023;2;296;1;3256;2442;2023;2;90;1;923,3;32165,96;6175060;6175;191,44;falso
14,7;160944,19;68708,66;229652,85;2023;;1002;12;90;Turba embolsada - Musgus Sphagnum;12;2023;3;296;1;3256;2442;2023;3;90;1;250;13737,64;2800000;2800;204,29;falso
14,7;160944,19;68708,66;229652,85;2023;;1032;12;90;Turba embolsada - Musgus Sphagnum;12;2023;4;0;2;0;0;2023;4;90;1;365;14419,97;3110000;3110;216,93;falso
14,7;160944,19;68708,66;229652,85;2023;;1061;12;90;Turba embolsada - Musgus Sphagnum;12;2023;5;0;2;0;0;2023;5;90;1;122,5;9372,65;2234000;2234;238,55;falso
14,7;160944,19;68708,66;229652,85;2023;;1090;12;90;Turba embolsada - Musgus Sphagnum;12;2023;6;0;2;0;0;2023;6;90;1;120;4162,33;1000000;1000;240,25;falso
14,7;160944,19;68708,66;229652,85;2023;;1118;12;90;Turba embolsada - Musgus Sphagnum;12;2023;7;0;3;0;0;;;;;0;0;0;0;0;verdadero
14,7;160944,19;68708,66;229652,85;2023;;1147;12;90;Turba embolsada - Musgus Sphagnum;12;2023;8;0;3;0;0;;;;;0;0;0;0;0;verdadero
14,7;160944,19;68708,66;229652,85;2023;;1176;12;90;Turba embolsada - Musgus Sphagnum;12;2023;9;0;3;0;0;;;;;0;0;0;0;0;verdadero
14,7;160944,19;68708,66;229652,85;2023;;1205;12;90;Turba embolsada - Musgus Sphagnum;12;2023;10;0;4;0;0;;;;;0;0;0;0;0;verdadero
14,7;160944,19;68708,66;229652,85;2023;;1233;12;90;Turba embolsada - Musgus Sphagnum;12;2023;11;0;4;0;0;;;;;0;0;0;0;0;verdadero
14,7;160944,19;68708,66;229652,85;2023;;1261;12;90;Turba embolsada - Musgus Sphagnum;12;2023;12;0;4;0;0;;;;;0;0;0;0;0;verdadero
14,7;160944,19;68708,66;229652,85;2023;;1279;12;90;Turba embolsada - Musgus Sphagnum;12;2023;13;1631;;17941;13455,75;;;;;0;0;0;0;0;verdadero
14,7;160944,19;68708,66;229652,85;2023;;1289;12;90;Turba embolsada - Musgus Sphagnum;12;2024;1;0;1;0;0;;;;;0;0;0;0;0;verdadero
14,7;160944,19;68708,66;229652,85;2023;;1319;12;90;Turba embolsada - Musgus Sphagnum;12;2024;2;750;1;97335;73001,25;2024;2;90;1;225;1068,56634;900000;900;842,25;falso
14,7;160944,19;68708,66;229652,85;2023;;1351;12;90;Turba embolsada - Musgus Sphagnum;12;2024;3;0;1;0;0;2024;3;90;1;300;2011,039645;1700000;1700;844,75;falso
14,7;160944,19;68708,66;229652,85;2023;;1379;12;90;Turba embolsada - Musgus Sphagnum;12;2024;4;0;2;0;0;;;;;0;0;0;0;0;verdadero
14,7;160944,19;68708,66;229652,85;2023;;1408;12;90;Turba embolsada - Musgus Sphagnum;12;2024;5;0;2;0;0;;;;;0;0;0;0;0;verdadero
14,7;160944,19;68708,66;229652,85;2023;;1437;12;90;Turba embolsada - Musgus Sphagnum;12;2024;6;0;2;0;0;;;;;0;0;0;0;0;verdadero
14,7;160944,19;68708,66;229652,85;2023;;1466;12;90;Turba embolsada - Musgus Sphagnum;12;2024;7;0;3;0;0;;;;;0;0;0;0;0;verdadero
14,7;160944,19;68708,66;229652,85;2023;;1494;12;90;Turba embolsada - Musgus Sphagnum;12;2024;8;0;3;0;0;;;;;0;0;0;0;0;verdadero
14,7;160944,19;68708,66;229652,85;2023;;1522;12;90;Turba embolsada - Musgus Sphagnum;12;2024;9;0;3;0;0;;;;;0;0;0;0;0;verdadero
14,7;160944,19;68708,66;229652,85;2023;;1550;12;90;Turba embolsada - Musgus Sphagnum;12;2024;10;0;4;0;0;;;;;0;0;0;0;0;verdadero
14,7;160944,19;68708,66;229652,85;2023;;1578;12;90;Turba embolsada - Musgus Sphagnum;12;2024;11;0;4;0;0;;;;;0;0;0;0;0;verdadero
14,7;160944,19;68708,66;229652,85;2023;;1606;12;90;Turba embolsada - Musgus Sphagnum;12;2024;12;328,5;4;127159,07;95369,3;;;;;0;0;0;0;0;verdadero
7,7;112250,82;87297,52;199548,34;2023;;;;;;;;;;;;;;;;;;;;;;
12,9;89949,1;148980,59;238929,69;2023;;1;1;50;Turba embolsada - Musgus Sphagnum;18;2020;1;0;1;0;0;;;;;0;0;0;0;0;verdadero
12,9;89949,1;148980,59;238929,69;2023;;26;1;50;Turba embolsada - Musgus Sphagnum;18;2020;2;0;1;0;0;;;;;0;0;0;0;0;verdadero
12,9;89949,1;148980,59;238929,69;2023;;51;1;50;Turba embolsada - Musgus Sphagnum;18;2020;3;0;1;0;0;;;;;0;0;0;0;0;verdadero
12,9;89949,1;148980,59;238929,69;2023;;76;1;50;Turba embolsada - Musgus Sphagnum;18;2020;4;0;2;0;0;;;;;0;0;0;0;0;verdadero
12,9;89949,1;148980,59;238929,69;2023;;102;1;50;Turba embolsada - Musgus Sphagnum;18;2020;5;0;2;0;0;;;;;0;0;0;0;0;verdadero
12,9;89949,1;148980,59;238929,69;2023;;127;1;50;Turba embolsada - Musgus Sphagnum;18;2020;6;0;2;0;0;;;;;0;0;0;0;0;verdadero
12,9;89949,1;148980,59;238929,69;2023;;148;1;50;Turba embolsada - Musgus Sphagnum;18;2020;7;0;3;0;0;;;;;0;0;0;0;0;verdadero
12,9;89949,1;148980,59;238929,69;2023;;172;1;50;Turba embolsada - Musgus Sphagnum;18;2020;8;0;3;0;0;;;;;0;0;0;0;0;verdadero
12,9;89949,1;148980,59;238929,69;2023;;198;1;50;Turba embolsada - Musgus Sphagnum;18;2020;9;300;3;3300;2475;;;;;0;0;0;0;0;verdadero
12,9;89949,1;148980,59;238929,69;2023;;223;1;50;Turba embolsada - Musgus Sphagnum;18;2020;10;100;4;1100;825;;;;;0;0;0;0;0;verdadero
12,9;89949,1;148980,59;238929,69;2023;;248;1;50;Turba embolsada - Musgus Sphagnum;18;2020;11;100;4;1100;825;;;;;0;0;0;0;0;verdadero
12,9;89949,1;148980,59;238929,69;2023;;272;1;50;Turba embolsada - Musgus Sphagnum;18;2020;12;200;4;2200;1650;;;;;0;0;0;0;0;verdadero
12,9;89949,1;148980,59;238929,69;2023;;297;1;50;Turba embolsada - Musgus Sphagnum;18;2021;1;150;1;1650;1237,5;;;;;0;0;0;0;0;verdadero
12,9;89949,1;148980,59;238929,69;2023;;322;1;50;Turba embolsada - Musgus Sphagnum;18;2021;2;100;1;1100;825;;;;;0;0;0;0;0;verdadero
12,9;89949,1;148980,59;238929,69;2023;;347;1;50;Turba embolsada - Musgus Sphagnum;18;2021;3;100;1;1100;825;;;;;0;0;0;0;0;verdadero
12,9;89949,1;148980,59;238929,69;2023;;372;1;50;Turba embolsada - Musgus Sphagnum;18;2021;4;0;2;0;0;;;;;0;0;0;0;0;verdadero
12,9;89949,1;148980,59;238929,69;2023;;397;1;50;Turba embolsada - Musgus Sphagnum;18;2021;5;0;2;0;0;;;;;0;0;0;0;0;verdadero
12,9;89949,1;148980,59;238929,69;2023;;445;1;50;Turba embolsada - Musgus Sphagnum;18;2021;7;0;3;0;0;;;;;0;0;0;0;0;verdadero
12,9;89949,1;148980,59;238929,69;2023;;471;1;50;Turba embolsada - Musgus Sphagnum;18;2021;8;0;3;0;0;;;;;0;0;0;0;0;verdadero
12,9;89949,1;148980,59;238929,69;2023;;499;1;50;Turba embolsada - Musgus Sphagnum;18;2021;9;0;3;0;0;;;;;0;0;0;0;0;verdadero
12,9;89949,1;148980,59;238929,69;2023;;525;1;50;Turba embolsada - Musgus Sphagnum;18;2021;10;0;4;0;0;;;;;0;0;0;0;0;verdadero
12,9;89949,1;148980,59;238929,69;2023;;551;1;50;Turba embolsada - Musgus Sphagnum;18;2021;11;0;4;0;0;;;;;0;0;0;0;0;verdadero
12,9;89949,1;148980,59;238929,69;2023;;577;1;50;Turba embolsada - Musgus Sphagnum;18;2021;12;0;4;0;0;;;;;0;0;0;0;0;verdadero
12,9;89949,1;148980,59;238929,69;2023;;607;1;50;Turba embolsada - Musgus Sphagnum;18;2022;1;0;1;0;0;;;;;0;0;0;0;0;verdadero
12,9;89949,1;148980,59;238929,69;2023;;634;1;50;Turba embolsada - Musgus Sphagnum;18;2022;2;0;1;0;0;;;;;0;0;0;0;0;verdadero
12,9;89949,1;148980,59;238929,69;2023;;661;1;50;Turba embolsada - Musgus Sphagnum;18;2022;3;1000;1;11000;8250;;;;;0;0;0;0;0;verdadero
12,9;89949,1;148980,59;238929,69;2023;;688;1;50;Turba embolsada - Musgus Sphagnum;18;2022;4;0;2;0;0;;;;;0;0;0;0;0;verdadero
12,9;89949,1;148980,59;238929,69;2023;;715;1;50;Turba embolsada - Musgus Sphagnum;18;2022;5;0;2;0;0;;;;;0;0;0;0;0;verdadero
12,9;89949,1;148980,59;238929,69;2023;;742;1;50;Turba embolsada - Musgus Sphagnum;18;2022;6;0;2;0;0;;;;;0;0;0;0;0;verdadero
